07a4ba9f8fdb474357a4112e5c2bf784	NC_066950	95.3	172	8	0	1	172	1	950	-1	0
07a4ba9f8fdb474357a4112e5c2bf784	OK637259	95.3	172	8	0	1	172	1	950	-1	0
07a4ba9f8fdb474357a4112e5c2bf784	OL457404	95.3	172	8	0	1	172	1	950	-1	0
07a4ba9f8fdb474357a4112e5c2bf784	OL825613	95.3	172	8	0	1	172	1	950	-1	0
07a4ba9f8fdb474357a4112e5c2bf784	OL825616	95.3	172	8	0	1	172	1	950	-1	0
07a4ba9f8fdb474357a4112e5c2bf784	AF333596	95.3	172	8	0	1	172	1	945	-1	0
07a4ba9f8fdb474357a4112e5c2bf784	AF333597	95.3	172	8	0	1	172	1	948	-1	0
07a4ba9f8fdb474357a4112e5c2bf784	MG570441	94.8	172	9	0	1	172	1	950	-1	0
07a4ba9f8fdb474357a4112e5c2bf784	MT501388	94.8	172	9	0	1	172	1	950	-1	0
07a4ba9f8fdb474357a4112e5c2bf784	NC_066940	94.8	172	9	0	1	172	1	950	-1	0
07a4ba9f8fdb474357a4112e5c2bf784	OL806596	94.8	172	9	0	1	172	1	950	-1	0
07a4ba9f8fdb474357a4112e5c2bf784	OL825615	94.8	172	9	0	1	172	1	950	-1	0
07a4ba9f8fdb474357a4112e5c2bf784	OM736785	94.8	172	9	0	1	172	1	950	-1	0
07a4ba9f8fdb474357a4112e5c2bf784	OR559979	94.8	172	9	0	1	172	1	699	-1	0
07a4ba9f8fdb474357a4112e5c2bf784	OR818177	94.8	172	9	0	1	172	1	941	-1	0
07a4ba9f8fdb474357a4112e5c2bf784	MT501373	94.2	172	10	0	1	172	1	950	-1	0
07a4ba9f8fdb474357a4112e5c2bf784	MZ907582	94.2	172	10	0	1	172	1	950	-1	0
07a4ba9f8fdb474357a4112e5c2bf784	MZ907583	94.2	172	10	0	1	172	1	950	-1	0
07a4ba9f8fdb474357a4112e5c2bf784	NC_066944	94.2	172	10	0	1	172	1	950	-1	0
07a4ba9f8fdb474357a4112e5c2bf784	NC_066947	94.2	172	10	0	1	172	1	950	-1	0
07a4ba9f8fdb474357a4112e5c2bf784	NC_066948	94.2	172	10	0	1	172	1	950	-1	0
07a4ba9f8fdb474357a4112e5c2bf784	NC_066953	94.2	172	10	0	1	172	1	950	-1	0
07a4ba9f8fdb474357a4112e5c2bf784	OK945928	94.2	172	10	0	1	172	1	950	-1	0
07a4ba9f8fdb474357a4112e5c2bf784	OK945935	94.2	172	10	0	1	172	1	950	-1	0
07a4ba9f8fdb474357a4112e5c2bf784	OL339406	94.2	172	10	0	1	172	1	950	-1	0
07a4ba9f8fdb474357a4112e5c2bf784	OL693870	94.2	172	10	0	1	172	1	950	-1	0
07a4ba9f8fdb474357a4112e5c2bf784	OM736815	94.2	172	10	0	1	172	1	950	-1	0
07a4ba9f8fdb474357a4112e5c2bf784	AF333595	94.2	172	10	0	1	172	1	950	-1	0
07a4ba9f8fdb474357a4112e5c2bf784	NC_066938	93.6	172	11	0	1	172	1	950	-1	0
07a4ba9f8fdb474357a4112e5c2bf784	NC_066954	93.6	172	11	0	1	172	1	950	-1	0
07a4ba9f8fdb474357a4112e5c2bf784	NC_066956	93.6	172	11	0	1	172	1	950	-1	0
07a4ba9f8fdb474357a4112e5c2bf784	OK323226	93.6	172	11	0	1	172	1	950	-1	0
07a4ba9f8fdb474357a4112e5c2bf784	OK323227	93.6	172	11	0	1	172	1	950	-1	0
07a4ba9f8fdb474357a4112e5c2bf784	OL547376	93.6	172	11	0	1	172	1	950	-1	0
07a4ba9f8fdb474357a4112e5c2bf784	OL547387	93.6	172	11	0	1	172	1	950	-1	0
07a4ba9f8fdb474357a4112e5c2bf784	OM736786	93.6	172	11	0	1	172	1	950	-1	0
07a4ba9f8fdb474357a4112e5c2bf784	OQ793754	93.6	172	11	0	1	172	1	900	-1	0
07a4ba9f8fdb474357a4112e5c2bf784	OL547377	93.0	172	12	0	1	172	1	950	-1	0
07a4ba9f8fdb474357a4112e5c2bf784	AF333606	93.0	172	12	0	1	172	1	949	-1	0
07a4ba9f8fdb474357a4112e5c2bf784	AB242169	92.4	172	13	0	1	172	1	950	-1	0
07a4ba9f8fdb474357a4112e5c2bf784	OR379718	92.4	172	13	0	1	172	1	172	-1	0
07a4ba9f8fdb474357a4112e5c2bf784	PP620813	92.4	172	13	0	1	172	1	681	-1	0
07a4ba9f8fdb474357a4112e5c2bf784	AP011228	91.3	172	15	0	1	172	1	949	-1	0
07a4ba9f8fdb474357a4112e5c2bf784	MG570430	91.3	172	15	0	1	172	1	950	-1	0
07a4ba9f8fdb474357a4112e5c2bf784	OR002147	91.3	172	15	0	1	172	1	947	-1	0
07a4ba9f8fdb474357a4112e5c2bf784	AB126082	90.7	172	16	0	1	172	1	950	-1	0
07a4ba9f8fdb474357a4112e5c2bf784	AF333594	90.7	172	16	0	1	172	1	950	-1	0
07a4ba9f8fdb474357a4112e5c2bf784	AF333605	90.7	172	16	0	1	172	1	950	-1	0
07a4ba9f8fdb474357a4112e5c2bf784	AB126083	90.1	172	17	0	1	172	1	950	-1	0
07a4ba9f8fdb474357a4112e5c2bf784	AB242167	90.1	172	17	0	1	172	1	950	-1	0
07a4ba9f8fdb474357a4112e5c2bf784	AP009316	90.1	172	17	0	1	172	1	950	-1	0
07a4ba9f8fdb474357a4112e5c2bf784	AY009144	90.1	172	17	0	1	172	1	950	-1	0
07a4ba9f8fdb474357a4112e5c2bf784	AY366087	90.1	172	17	0	1	172	1	952	-1	0
07a4ba9f8fdb474357a4112e5c2bf784	KP306894	90.1	172	17	0	1	172	1	950	-1	0
07a4ba9f8fdb474357a4112e5c2bf784	MG570410	90.1	172	17	0	1	172	1	950	-1	0
07a4ba9f8fdb474357a4112e5c2bf784	MW856858	90.1	172	17	0	1	172	1	951	-1	0
07a4ba9f8fdb474357a4112e5c2bf784	OQ198760	90.1	172	17	0	1	172	1	220	-1	0
07a4ba9f8fdb474357a4112e5c2bf784	OQ198761	90.1	172	17	0	1	172	1	220	-1	0
07a4ba9f8fdb474357a4112e5c2bf784	OR379539	90.1	172	17	0	1	172	1	172	-1	0
07a4ba9f8fdb474357a4112e5c2bf784	OR379652	90.1	172	17	0	1	172	1	172	-1	0
07a4ba9f8fdb474357a4112e5c2bf784	OR552016	90.1	172	17	0	1	172	1	827	-1	0
07a4ba9f8fdb474357a4112e5c2bf784	PP620806	90.1	172	17	0	1	172	1	684	-1	0
07a4ba9f8fdb474357a4112e5c2bf784	AF333593	90.1	172	17	0	1	172	1	950	-1	0
07a4ba9f8fdb474357a4112e5c2bf784	AF333602	90.1	172	17	0	1	172	1	950	-1	0
02dbb0a3a543b995726bdcc3d64abcd7	AB379915	99.4	173	1	0	1	173	1	954	-1	0
02dbb0a3a543b995726bdcc3d64abcd7	AP011236	99.4	173	1	0	1	173	1	954	-1	0
02dbb0a3a543b995726bdcc3d64abcd7	AY714387	99.4	173	1	0	1	173	1	954	-1	0
02dbb0a3a543b995726bdcc3d64abcd7	EF483931	99.4	173	1	0	1	173	1	954	-1	0
02dbb0a3a543b995726bdcc3d64abcd7	GQ303444	99.4	173	1	0	1	173	1	954	-1	0
02dbb0a3a543b995726bdcc3d64abcd7	GQ903705	99.4	173	1	0	1	173	1	954	-1	0
02dbb0a3a543b995726bdcc3d64abcd7	GQ903706	99.4	173	1	0	1	173	1	954	-1	0
02dbb0a3a543b995726bdcc3d64abcd7	GU138989	99.4	173	1	0	1	173	1	954	-1	0
02dbb0a3a543b995726bdcc3d64abcd7	GU186888	99.4	173	1	0	1	173	1	954	-1	0
02dbb0a3a543b995726bdcc3d64abcd7	KF147851	99.4	173	1	0	1	173	1	954	-1	0
02dbb0a3a543b995726bdcc3d64abcd7	KJ476998	99.4	173	1	0	1	173	1	954	-1	0
02dbb0a3a543b995726bdcc3d64abcd7	KJ874428	99.4	173	1	0	1	173	1	954	-1	0
02dbb0a3a543b995726bdcc3d64abcd7	KJ874430	99.4	173	1	0	1	173	1	954	-1	0
02dbb0a3a543b995726bdcc3d64abcd7	KM657133	99.4	173	1	0	1	173	1	954	-1	0
02dbb0a3a543b995726bdcc3d64abcd7	KM659025	99.4	173	1	0	1	173	1	954	-1	0
02dbb0a3a543b995726bdcc3d64abcd7	KT756205	99.4	173	1	0	1	173	1	954	-1	0
02dbb0a3a543b995726bdcc3d64abcd7	KU146528	99.4	173	1	0	1	173	1	954	-1	0
02dbb0a3a543b995726bdcc3d64abcd7	KU668568	99.4	173	1	0	1	173	1	954	-1	0
02dbb0a3a543b995726bdcc3d64abcd7	KU668569	99.4	173	1	0	1	173	1	954	-1	0
02dbb0a3a543b995726bdcc3d64abcd7	KU668570	99.4	173	1	0	1	173	1	954	-1	0
02dbb0a3a543b995726bdcc3d64abcd7	KU896991	99.4	173	1	0	1	173	1	954	-1	0
02dbb0a3a543b995726bdcc3d64abcd7	KX781320	99.4	173	1	0	1	173	1	954	-1	0
02dbb0a3a543b995726bdcc3d64abcd7	LC069400	99.4	173	1	0	1	173	1	173	-1	0
02dbb0a3a543b995726bdcc3d64abcd7	LC069403	99.4	173	1	0	1	173	1	173	-1	0
02dbb0a3a543b995726bdcc3d64abcd7	LC069410	99.4	173	1	0	1	173	1	173	-1	0
02dbb0a3a543b995726bdcc3d64abcd7	MF198464	99.4	173	1	0	1	173	1	954	-1	0
02dbb0a3a543b995726bdcc3d64abcd7	MH599071	99.4	173	1	0	1	173	1	954	-1	0
02dbb0a3a543b995726bdcc3d64abcd7	MK658748	99.4	173	1	0	1	173	1	955	-1	0
02dbb0a3a543b995726bdcc3d64abcd7	MK726305	99.4	173	1	0	1	173	1	954	-1	0
02dbb0a3a543b995726bdcc3d64abcd7	MK726306	99.4	173	1	0	1	173	1	954	-1	0
02dbb0a3a543b995726bdcc3d64abcd7	MK726307	99.4	173	1	0	1	173	1	954	-1	0
02dbb0a3a543b995726bdcc3d64abcd7	ON479126	99.4	173	1	0	1	173	1	724	-1	0
02dbb0a3a543b995726bdcc3d64abcd7	OP931123	99.4	173	1	0	1	173	1	671	-1	0
02dbb0a3a543b995726bdcc3d64abcd7	OP931125	99.4	173	1	0	1	173	1	671	-1	0
02dbb0a3a543b995726bdcc3d64abcd7	OP931128	99.4	173	1	0	1	173	1	671	-1	0
02dbb0a3a543b995726bdcc3d64abcd7	OQ564392	99.4	173	1	0	1	173	1	954	-1	0
02dbb0a3a543b995726bdcc3d64abcd7	OQ679763	99.4	173	1	0	1	173	1	954	-1	0
02dbb0a3a543b995726bdcc3d64abcd7	OR094947	99.4	173	1	0	1	173	1	934	-1	0
02dbb0a3a543b995726bdcc3d64abcd7	OR094950	99.4	173	1	0	1	173	1	940	-1	0
02dbb0a3a543b995726bdcc3d64abcd7	OR094951	99.4	173	1	0	1	173	1	938	-1	0
02dbb0a3a543b995726bdcc3d64abcd7	OR094971	99.4	173	1	0	1	173	1	948	-1	0
02dbb0a3a543b995726bdcc3d64abcd7	OR094973	99.4	173	1	0	1	173	1	942	-1	0
02dbb0a3a543b995726bdcc3d64abcd7	OR096138	99.4	173	1	0	1	173	1	929	-1	0
02dbb0a3a543b995726bdcc3d64abcd7	OR096139	99.4	173	1	0	1	173	1	938	-1	0
02dbb0a3a543b995726bdcc3d64abcd7	OR096141	99.4	173	1	0	1	173	1	935	-1	0
02dbb0a3a543b995726bdcc3d64abcd7	OR950752	99.4	173	1	0	1	173	1	952	-1	0
02dbb0a3a543b995726bdcc3d64abcd7	PP118434	99.4	173	1	0	1	173	1	939	-1	0
02dbb0a3a543b995726bdcc3d64abcd7	KY798482	99.4	173	1	0	1	173	1	954	-1	0
02dbb0a3a543b995726bdcc3d64abcd7	OP422376	99.4	173	1	0	1	173	1	1089	-1	0
02dbb0a3a543b995726bdcc3d64abcd7	PQ240357	99.4	173	1	0	1	173	1	954	-1	0
02dbb0a3a543b995726bdcc3d64abcd7	AB111951	98.8	173	2	0	1	173	1	954	-1	0
02dbb0a3a543b995726bdcc3d64abcd7	AY694420	98.8	173	2	0	1	173	1	954	-1	0
02dbb0a3a543b995726bdcc3d64abcd7	AY771781	98.8	173	2	0	1	173	1	954	-1	0
02dbb0a3a543b995726bdcc3d64abcd7	GU086395	98.8	173	2	0	1	173	1	954	-1	0
02dbb0a3a543b995726bdcc3d64abcd7	GU086397	98.8	173	2	0	1	173	1	954	-1	0
02dbb0a3a543b995726bdcc3d64abcd7	JF496197	98.8	173	1	1	1	173	1	953	-1	0
02dbb0a3a543b995726bdcc3d64abcd7	KU668571	98.8	173	2	0	1	173	1	954	-1	0
02dbb0a3a543b995726bdcc3d64abcd7	LC069406	98.8	173	2	0	1	173	1	173	-1	0
02dbb0a3a543b995726bdcc3d64abcd7	MK085972	98.8	173	2	0	1	173	1	954	-1	0
02dbb0a3a543b995726bdcc3d64abcd7	ON479127	98.8	173	1	1	1	173	1	723	-1	0
02dbb0a3a543b995726bdcc3d64abcd7	KM657132	98.3	173	3	0	1	173	1	954	-1	0
02dbb0a3a543b995726bdcc3d64abcd7	AB006953	97.7	173	4	0	1	173	1	954	-1	0
02dbb0a3a543b995726bdcc3d64abcd7	HQ875340	97.7	173	4	0	1	173	1	954	-1	0
02dbb0a3a543b995726bdcc3d64abcd7	KM657134	97.7	173	4	0	1	173	1	954	-1	0
02dbb0a3a543b995726bdcc3d64abcd7	LC020956	97.7	173	4	0	1	173	1	173	-1	0
02dbb0a3a543b995726bdcc3d64abcd7	LC069404	97.7	173	4	0	1	173	1	173	-1	0
02dbb0a3a543b995726bdcc3d64abcd7	LC091586	97.7	173	4	0	1	173	1	173	-1	0
02dbb0a3a543b995726bdcc3d64abcd7	LC146349	97.7	173	4	0	1	173	1	173	-1	0
02dbb0a3a543b995726bdcc3d64abcd7	LC193299	97.7	173	4	0	1	173	1	173	-1	0
02dbb0a3a543b995726bdcc3d64abcd7	LC468871	97.7	173	4	0	1	173	1	173	-1	0
02dbb0a3a543b995726bdcc3d64abcd7	LC742188	97.7	173	4	0	1	173	1	940	-1	0
02dbb0a3a543b995726bdcc3d64abcd7	OR094946	97.7	173	4	0	1	173	1	934	-1	0
02dbb0a3a543b995726bdcc3d64abcd7	OR094948	97.7	173	4	0	1	173	1	940	-1	0
02dbb0a3a543b995726bdcc3d64abcd7	OR094949	97.7	173	4	0	1	173	1	938	-1	0
02dbb0a3a543b995726bdcc3d64abcd7	OR094955	97.7	173	4	0	1	173	1	937	-1	0
02dbb0a3a543b995726bdcc3d64abcd7	AB045144	97.1	173	5	0	1	173	1	954	-1	0
02dbb0a3a543b995726bdcc3d64abcd7	AP011238	97.1	173	5	0	1	173	1	955	-1	0
02dbb0a3a543b995726bdcc3d64abcd7	AP011239	97.1	173	5	0	1	173	1	954	-1	0
02dbb0a3a543b995726bdcc3d64abcd7	AP017364	97.1	173	5	0	1	173	1	955	-1	0
02dbb0a3a543b995726bdcc3d64abcd7	GQ903707	97.1	173	5	0	1	173	1	954	-1	0
02dbb0a3a543b995726bdcc3d64abcd7	JN105352	97.1	173	5	0	1	173	1	955	-1	0
02dbb0a3a543b995726bdcc3d64abcd7	JN105353	97.1	173	5	0	1	173	1	955	-1	0
02dbb0a3a543b995726bdcc3d64abcd7	JN105354	97.1	173	5	0	1	173	1	955	-1	0
02dbb0a3a543b995726bdcc3d64abcd7	JN105356	97.1	173	5	0	1	173	1	955	-1	0
02dbb0a3a543b995726bdcc3d64abcd7	JN105357	97.1	173	5	0	1	173	1	956	-1	0
02dbb0a3a543b995726bdcc3d64abcd7	JX188253	97.1	173	5	0	1	173	1	955	-1	0
02dbb0a3a543b995726bdcc3d64abcd7	KF856964	97.1	173	5	0	1	173	1	955	-1	0
02dbb0a3a543b995726bdcc3d64abcd7	KF856965	97.1	173	5	0	1	173	1	955	-1	0
02dbb0a3a543b995726bdcc3d64abcd7	KF932266	97.1	173	5	0	1	173	1	956	-1	0
02dbb0a3a543b995726bdcc3d64abcd7	KJ135626	97.1	173	5	0	1	173	1	956	-1	0
02dbb0a3a543b995726bdcc3d64abcd7	KJ511882	97.1	173	5	0	1	173	1	955	-1	0
02dbb0a3a543b995726bdcc3d64abcd7	KM461699	97.1	173	5	0	1	173	1	955	-1	0
02dbb0a3a543b995726bdcc3d64abcd7	KP013086	97.1	173	5	0	1	173	1	955	-1	0
02dbb0a3a543b995726bdcc3d64abcd7	KP210473	97.1	173	5	0	1	173	1	956	-1	0
02dbb0a3a543b995726bdcc3d64abcd7	KP691029	97.1	173	5	0	1	173	1	955	-1	0
02dbb0a3a543b995726bdcc3d64abcd7	KR869144	97.1	173	5	0	1	173	1	955	-1	0
02dbb0a3a543b995726bdcc3d64abcd7	KU050703	97.1	173	5	0	1	173	1	953	-1	0
02dbb0a3a543b995726bdcc3d64abcd7	KU146531	97.1	173	5	0	1	173	1	955	-1	0
02dbb0a3a543b995726bdcc3d64abcd7	KU146532	97.1	173	5	0	1	173	1	955	-1	0
02dbb0a3a543b995726bdcc3d64abcd7	KU159761	97.1	173	5	0	1	173	1	955	-1	0
02dbb0a3a543b995726bdcc3d64abcd7	KU301745	97.1	173	5	0	1	173	1	955	-1	0
02dbb0a3a543b995726bdcc3d64abcd7	KX710076	97.1	173	5	0	1	173	1	955	-1	0
02dbb0a3a543b995726bdcc3d64abcd7	LC049911	97.1	173	5	0	1	173	1	173	-1	0
02dbb0a3a543b995726bdcc3d64abcd7	LC069401	97.1	173	5	0	1	173	1	173	-1	0
02dbb0a3a543b995726bdcc3d64abcd7	LC069402	97.1	173	5	0	1	173	1	173	-1	0
02dbb0a3a543b995726bdcc3d64abcd7	LC069405	97.1	173	5	0	1	173	1	173	-1	0
02dbb0a3a543b995726bdcc3d64abcd7	LC069408	97.1	173	5	0	1	173	1	173	-1	0
02dbb0a3a543b995726bdcc3d64abcd7	LC146348	97.1	173	5	0	1	173	1	173	-1	0
02dbb0a3a543b995726bdcc3d64abcd7	LC468870	97.1	173	5	0	1	173	1	173	-1	0
02dbb0a3a543b995726bdcc3d64abcd7	LC468872	97.1	173	5	0	1	173	1	173	-1	0
02dbb0a3a543b995726bdcc3d64abcd7	LC765847	97.1	173	5	0	1	173	1	893	-1	0
02dbb0a3a543b995726bdcc3d64abcd7	MK291479	97.1	173	5	0	1	173	1	956	-1	0
02dbb0a3a543b995726bdcc3d64abcd7	MK455071	97.1	173	5	0	1	173	1	955	-1	0
02dbb0a3a543b995726bdcc3d64abcd7	MN718675	97.1	173	5	0	1	173	1	955	-1	0
02dbb0a3a543b995726bdcc3d64abcd7	MT780875	97.1	173	5	0	1	173	1	953	-1	0
02dbb0a3a543b995726bdcc3d64abcd7	MW652797	97.1	173	5	0	1	173	1	953	-1	0
02dbb0a3a543b995726bdcc3d64abcd7	MW969691	97.1	173	5	0	1	173	1	953	-1	0
02dbb0a3a543b995726bdcc3d64abcd7	MZ605481	97.1	173	5	0	1	173	1	173	-1	0
02dbb0a3a543b995726bdcc3d64abcd7	NC_001606	97.1	173	5	0	1	173	1	951	-1	0
02dbb0a3a543b995726bdcc3d64abcd7	OK576401	97.1	173	5	0	1	173	1	525	-1	0
02dbb0a3a543b995726bdcc3d64abcd7	OL699932	97.1	173	5	0	1	173	1	953	-1	0
02dbb0a3a543b995726bdcc3d64abcd7	OP931294	97.1	173	5	0	1	173	1	672	-1	0
02dbb0a3a543b995726bdcc3d64abcd7	OQ658734	97.1	173	5	0	1	173	1	953	-1	0
02dbb0a3a543b995726bdcc3d64abcd7	OQ793727	97.1	173	5	0	1	173	1	840	-1	0
02dbb0a3a543b995726bdcc3d64abcd7	OR094929	97.1	173	5	0	1	173	1	939	-1	0
02dbb0a3a543b995726bdcc3d64abcd7	OR094930	97.1	173	5	0	1	173	1	942	-1	0
02dbb0a3a543b995726bdcc3d64abcd7	OR094931	97.1	173	5	0	1	173	1	950	-1	0
02dbb0a3a543b995726bdcc3d64abcd7	OR094935	97.1	173	5	0	1	173	1	949	-1	0
02dbb0a3a543b995726bdcc3d64abcd7	OR094937	97.1	173	5	0	1	173	1	943	-1	0
02dbb0a3a543b995726bdcc3d64abcd7	OR094998	97.1	173	5	0	1	173	1	626	-1	0
02dbb0a3a543b995726bdcc3d64abcd7	OR095002	97.1	173	5	0	1	173	1	654	-1	0
02dbb0a3a543b995726bdcc3d64abcd7	OR095003	97.1	173	5	0	1	173	1	582	-1	0
02dbb0a3a543b995726bdcc3d64abcd7	PP059104	97.1	173	5	0	1	173	1	953	-1	0
02dbb0a3a543b995726bdcc3d64abcd7	PP620804	97.1	173	5	0	1	173	1	689	-1	0
02dbb0a3a543b995726bdcc3d64abcd7	MH918124	97.1	173	5	0	1	173	1	1208	-1	0
02dbb0a3a543b995726bdcc3d64abcd7	PQ240358	97.1	173	5	0	1	173	1	954	-1	0
02dbb0a3a543b995726bdcc3d64abcd7	PQ240359	97.1	173	5	0	1	173	1	955	-1	0
02dbb0a3a543b995726bdcc3d64abcd7	LC850847	97.1	173	5	0	1	173	1	947	-1	0
02dbb0a3a543b995726bdcc3d64abcd7	PQ584794	97.1	173	5	0	1	173	1	954	-1	0
02dbb0a3a543b995726bdcc3d64abcd7	JX188254	96.5	173	6	0	1	173	1	955	-1	0
02dbb0a3a543b995726bdcc3d64abcd7	OQ221628	96.5	173	6	0	1	173	1	173	-1	0
02dbb0a3a543b995726bdcc3d64abcd7	AP009047	96.0	173	7	0	1	173	1	954	-1	0
02dbb0a3a543b995726bdcc3d64abcd7	AP012525	96.0	173	7	0	1	173	1	956	-1	0
02dbb0a3a543b995726bdcc3d64abcd7	AP017363	96.0	173	7	0	1	173	1	955	-1	0
02dbb0a3a543b995726bdcc3d64abcd7	KR869143	96.0	173	7	0	1	173	1	954	-1	0
02dbb0a3a543b995726bdcc3d64abcd7	KR869145	96.0	173	7	0	1	173	1	954	-1	0
02dbb0a3a543b995726bdcc3d64abcd7	LC020965	96.0	173	7	0	1	173	1	173	-1	0
02dbb0a3a543b995726bdcc3d64abcd7	LC069407	96.0	173	7	0	1	173	1	173	-1	0
02dbb0a3a543b995726bdcc3d64abcd7	MK134852	96.0	173	7	0	1	173	1	954	-1	0
02dbb0a3a543b995726bdcc3d64abcd7	MN544290	96.0	173	7	0	1	173	1	953	-1	0
02dbb0a3a543b995726bdcc3d64abcd7	KY798483	96.0	173	7	0	1	173	1	954	-1	0
02dbb0a3a543b995726bdcc3d64abcd7	LC708210	96.0	173	7	0	1	173	1	894	-1	0
02dbb0a3a543b995726bdcc3d64abcd7	JQ911695	95.4	173	8	0	1	173	1	954	-1	0
02dbb0a3a543b995726bdcc3d64abcd7	MZ921933	95.4	173	8	0	1	173	1	955	-1	0
02dbb0a3a543b995726bdcc3d64abcd7	PP375292	94.8	174	7	2	1	173	1	955	-1	0
02dbb0a3a543b995726bdcc3d64abcd7	AP011178	94.8	173	9	0	1	173	1	958	-1	0
02dbb0a3a543b995726bdcc3d64abcd7	KX602324	94.8	173	9	0	1	173	1	954	-1	0
02dbb0a3a543b995726bdcc3d64abcd7	KT833088	94.3	174	8	2	1	173	1	956	-1	0
02dbb0a3a543b995726bdcc3d64abcd7	KC113210	94.2	173	10	0	1	173	1	954	-1	0
02dbb0a3a543b995726bdcc3d64abcd7	LC069417	94.2	173	9	1	1	173	1	172	-1	0
02dbb0a3a543b995726bdcc3d64abcd7	MH688265	94.2	173	9	1	1	173	1	676	-1	0
02dbb0a3a543b995726bdcc3d64abcd7	AP011182	93.7	174	10	1	1	173	1	952	-1	0
02dbb0a3a543b995726bdcc3d64abcd7	JX202592	93.7	174	9	2	1	173	1	956	-1	0
02dbb0a3a543b995726bdcc3d64abcd7	KC292197	93.7	174	9	2	1	173	1	956	-1	0
02dbb0a3a543b995726bdcc3d64abcd7	KC513574	93.7	174	9	2	1	173	1	956	-1	0
02dbb0a3a543b995726bdcc3d64abcd7	KC513575	93.7	174	9	2	1	173	1	956	-1	0
02dbb0a3a543b995726bdcc3d64abcd7	KF928796	93.7	174	9	2	1	173	1	956	-1	0
02dbb0a3a543b995726bdcc3d64abcd7	KJ577589	93.7	174	9	2	1	173	1	956	-1	0
02dbb0a3a543b995726bdcc3d64abcd7	KT215538	93.7	174	9	2	1	173	1	956	-1	0
02dbb0a3a543b995726bdcc3d64abcd7	KT833087	93.7	174	9	2	1	173	1	905	-1	0
02dbb0a3a543b995726bdcc3d64abcd7	KU868077	93.7	174	9	2	1	173	1	956	-1	0
02dbb0a3a543b995726bdcc3d64abcd7	MF804977	93.7	174	9	2	1	173	1	956	-1	0
02dbb0a3a543b995726bdcc3d64abcd7	MG171194	93.7	174	9	2	1	173	1	956	-1	0
02dbb0a3a543b995726bdcc3d64abcd7	MG280782	93.7	174	9	2	1	173	1	956	-1	0
02dbb0a3a543b995726bdcc3d64abcd7	MK105912	93.7	174	9	2	1	173	1	954	-1	0
02dbb0a3a543b995726bdcc3d64abcd7	OK576396	93.7	174	10	1	1	173	1	525	-1	0
02dbb0a3a543b995726bdcc3d64abcd7	OP739022	93.7	174	10	1	1	173	1	174	-1	0
02dbb0a3a543b995726bdcc3d64abcd7	PP928756	93.7	174	10	1	1	173	1	953	-1	0
02dbb0a3a543b995726bdcc3d64abcd7	AP012150	93.6	173	11	0	1	173	1	957	-1	0
02dbb0a3a543b995726bdcc3d64abcd7	JQ231112	93.6	173	11	0	1	173	1	959	-1	0
02dbb0a3a543b995726bdcc3d64abcd7	JQ838173	93.6	173	11	0	1	173	1	957	-1	0
02dbb0a3a543b995726bdcc3d64abcd7	KF752481	93.6	173	11	0	1	173	1	957	-1	0
02dbb0a3a543b995726bdcc3d64abcd7	KJ737371	93.6	173	11	0	1	173	1	954	-1	0
